Subject	Dutch_name	Stimulus_type	Response_type	label	onset	offset	Real_onset
AH02	kwast	picture+word	aloud	!	0,9416	1,2095	1742
AH02	laars	picture+word	silent	silent	0	0,2	800
AH02	laars	picture+word	silent	laars	0,2	1,1	1000
AH02	laars	picture+word	silent	!	1,1	1,2078	1900
AH02	ladder	picture	silent	silent	0	0,2	800
AH02	ladder	picture	silent	ladder	0,2	1,1	1000
AH02	ladder	picture	silent	!	1,1	1,2022	1900
AH02	lepel	picture	aloud	aloud	0	0,3881	800
AH02	lepel	picture	aloud	lepel	0,3881	0,8942	1188
AH02	lepel	picture	aloud	!	0,8942	1,2029	1694
AH02	limoen	picture	aloud	aloud	0	0,7469	800
AH02	limoen	picture	aloud	limoen	0,7469	1,1769	1547
AH02	limoen	picture	aloud	fruit	1,1769	1,2078	1977
AH02	liniaal	picture	silent	silent	0	0,2	800
AH02	liniaal	picture	silent	liniaal	0,2	1,1	1000
AH02	liniaal	picture	silent	!	1,1	1,2065	1900
AH02	lippenstift	picture+word	aloud	aloud	0	0,6283	800
AH02	lippenstift	picture+word	aloud	lippenstift	0,6283	1,1716	1428
AH02	lippenstift	picture+word	aloud	!	1,1716	1,2016	1972
AH02	maan	picture+word	silent	silent	0	0,2	800
AH02	maan	picture+word	silent	maan	0,2	1,1	1000
AH02	maan	picture+word	silent	!	1,1	1,2076	1900
AH02	magnetron	picture	silent	silent	0	0,2	800
AH02	magnetron	picture	silent	magnetron	0,2	1,1	1000
AH02	magnetron	picture	silent	!	1,1	1,2045	1900
AH02	mais	picture	silent	silent	0	0,2	800
AH02	mais	picture	silent	mais	0,2	1,1	1000
AH02	mais	picture	silent	!	1,1	1,2093	1900
AH02	microfoon	picture	silent	silent	0	0,2	800
AH02	microfoon	picture	silent	microfoon	0,2	1,1	1000
AH02	microfoon	picture	silent	!	1,1	1,2	1900
AH02	microscoop	picture	silent	silent	0	0,2	800
AH02	microscoop	picture	silent	microscoop	0,2	1,1	1000
AH02	microscoop	picture	silent	!	1,1	1,2012	1900
AH02	mier	picture	aloud	aloud	0	0,5539	800
AH02	mier	picture	aloud	mier	0,5539	0,9851	1354
AH02	mier	picture	aloud	!	0,9851	1,2005	1785
AH02	muis	picture+word	aloud	aloud	0	0,6227	800
AH02	muis	picture+word	aloud	muis	0,6227	1,1203	1423
AH02	muis	picture+word	aloud	!	1,1203	1,2024	1920
AH02	naaimachine	picture	silent	silent	0	0,2	800
AH02	naaimachine	picture	silent	naaimachine	0,2	1,1	1000
AH02	naaimachine	picture	silent	!	1,1	1,2017	1900
AH02	nietmachine	picture+word	aloud	aloud	0	0,3497	800
AH02	nietmachine	picture+word	aloud	nietmachine	0,3497	1,1116	1150
AH02	nietmachine	picture+word	aloud	!	1,1116	1,2061	1912
AH02	oor	picture	silent	silent	0	0,2	800
AH02	oor	picture	silent	oor	0,2	1,1	1000
AH02	oor	picture	silent	!	1,1	1,2085	1900
AH02	paard	picture	silent	silent	0	0,2	800
AH02	paard	picture	silent	paard	0,2	1,1	1000
AH02	paard	picture	silent	!	1,1	1,2004	1900
AH02	panda	picture	aloud	aloud	0	0,6688	800
AH02	panda	picture	aloud	panda	0,6688	1,1	1469
AH02	panda	picture	aloud	!	1,1	1,201	1900
AH02	papegaai	picture+word	aloud	aloud	0	0,4181	800
AH02	papegaai	picture+word	aloud	papegaai	0,4181	1,0153	1218
AH02	papegaai	picture+word	aloud	!	1,0153	1,2024	1815
AH02	paperclip	picture	aloud	aloud	0	0,2	800
AH02	paperclip	picture	aloud	paperclip	0,2	1,0379	1000
AH02	paperclip	picture	aloud	MISSED	1,0379	1,2084	1838
AH02	paraplu	picture+word	silent	silent	0	0,2	800
AH02	paraplu	picture+word	silent	paraplu	0,2	1,1	1000
AH02	paraplu	picture+word	silent	!	1,1	1,2032	1900
AH02	peer	picture	silent	silent	0	0,2	800
AH02	peer	picture	silent	peer	0,2	1,1	1000
AH02	peer	picture	silent	!	1,1	1,2014	1900
AH02	pen	picture+word	aloud	aloud	0	0,4846	800
AH02	pen	picture+word	aloud	pen	0,4846	0,7784	1285
AH02	pen	picture+word	aloud	!	0,7784	1,2026	1578
AH02	pijp	picture+word	silent	silent	0	0,2	800
AH02	pijp	picture+word	silent	pijp	0,2	1,1	1000
AH02	pijp	picture+word	silent	!	1,1	1,2025	1900
AH02	pizza	picture	aloud	aloud	0	0,4456	800
AH02	pizza	picture	aloud	pizza	0,4456	0,9368	1246
AH02	pizza	picture	aloud	!	0,9368	1,2053	1737
AH02	pompoen	picture+word	silent	silent	0	0,2	800
AH02	pompoen	picture+word	silent	pompoen	0,2	1,1	1000
AH02	pompoen	picture+word	silent	!	1,1	1,2082	1900
AH02	potlood	picture+word	silent	silent	0	0,2	800
AH02	potlood	picture+word	silent	potlood	0,2	1,1	1000
AH02	potlood	picture+word	silent	!	1,1	1,208	1900
AH02	prei	picture+word	silent	silent	0	0,2	800
AH02	prei	picture+word	silent	prei	0,2	1,1	1000
AH02	prei	picture+word	silent	!	1,1	1,2018	1900
AH02	rasp	picture+word	aloud	aloud	0	0,4291	800
AH02	rasp	picture+word	aloud	rasp	0,4291	0,9015	1229
AH02	rasp	picture+word	aloud	!	0,9015	1,2057	1702
AH02	rekenmachine	picture+word	aloud	aloud	0	0,4065	800
AH02	rekenmachine	picture+word	aloud	rekenmachine	0,4065	1,1731	1207
AH02	rekenmachine	picture+word	aloud	!	1,1731	1,1993	1973
AH02	ring	picture+word	silent	silent	0	0,2	800
AH02	ring	picture+word	silent	ring	0,2	1,1	1000
AH02	ring	picture+word	silent	!	1,1	1,2027	1900
AH02	rolstoel	picture	aloud	aloud	0	0,3479	800
AH02	rolstoel	picture	aloud	rolstoel	0,3479	1,0214	1148
AH02	rolstoel	picture	aloud	!	1,0214	1,2078	1821
AH02	roltrap	picture	silent	silent	0	0,2	800
AH02	roltrap	picture	silent	roltrap	0,2	1,1	1000
AH02	roltrap	picture	silent	!	1,1	1,2016	1900
AH02	saxofoon	picture	silent	silent	0	0,2	800
AH02	saxofoon	picture	silent	saxofoon	0,2	1,1	1000
AH02	saxofoon	picture	silent	!	1,1	1,2082	1900
AH02	schaakspel	picture	silent	silent	0	0,2	800
AH02	schaakspel	picture	silent	schaakspel	0,2	1,1	1000
AH02	schaakspel	picture	silent	!	1,1	1,2043	1900
AH02	schaal	picture	aloud	aloud	0	0,378	800
AH02	schaal	picture	aloud	schaal	0,378	0,8499	1178
AH02	schaal	picture	aloud	!	0,8499	1,2044	1650
AH02	schaap	picture+word	silent	silent	0	0,2	800
AH02	schaap	picture+word	silent	schaap	0,2	1,1	1000
AH02	schaap	picture+word	silent	!	1,1	1,2025	1900
AH02	schaats	picture	aloud	aloud	0	0,3515	800
AH02	schaats	picture	aloud	schaats	0,3515	0,9401	1152
AH02	schaats	picture	aloud	!	0,9401	1,2018	1740
AH02	schildpad	picture	silent	silent	0	0,2	800
AH02	schildpad	picture	silent	schildpad	0,2	1,1	1000
AH02	schildpad	picture	silent	!	1,1	1,2022	1900
AH02	schoorsteen	picture	silent	silent	0	0,2	800
AH02	schoorsteen	picture	silent	schoorsteen	0,2	1,1	1000
AH02	schoorsteen	picture	silent	!	1,1	1,2086	1900
AH02	schouder	picture+word	silent	silent	0	0,2	800
AH02	schouder	picture+word	silent	schouder	0,2	1,1	1000
AH02	schouder	picture+word	silent	!	1,1	1,2055	1900
AH02	schroevendraaier	picture	silent	silent	0	0,2	800
AH02	schroevendraaier	picture	silent	schroevendraaier	0,2	1,1	1000
AH02	schroevendraaier	picture	silent	!	1,1	1,205	1900
AH02	sigaar	picture+word	silent	silent	0	0,2	800
AH02	sigaar	picture+word	silent	sigaar	0,2	1,1	1000
AH02	sigaar	picture+word	silent	!	1,1	1,2019	1900
AH02	skelet	picture+word	silent	silent	0	0,2	800
AH02	skelet	picture+word	silent	skelet	0,2	1,1	1000
AH02	skelet	picture+word	silent	!	1,1	1,2088	1900
AH02	sla	picture+word	aloud	aloud	0	0,5664	800
AH02	sla	picture+word	aloud	sla	0,5664	0,9911	1366
AH02	sla	picture+word	aloud	!	0,9911	1,2078	1791
AH02	sok	picture	silent	silent	0	0,2	800
AH02	sok	picture	silent	sok	0,2	1,1	1000
AH02	sok	picture	silent	!	1,1	1,2009	1900
AH02	spatel	picture	silent	silent	0	0,2	800
AH02	spatel	picture	silent	spatel	0,2	1,1	1000
AH02	spatel	picture	silent	!	1,1	1,202	1900
AH02	spiegel	picture	silent	silent	0	0,2	800
AH02	spiegel	picture	silent	spiegel	0,2	1,1	1000
AH02	spiegel	picture	silent	!	1,1	1,207	1900
AH02	stanleymes	picture	aloud	aloud	0	0,4686	800
AH02	stanleymes	picture	aloud	stanleymes	0,4686	0,9473	1269
AH02	stanleymes	picture	aloud	MES	0,9473	1,2062	1747
AH02	stoel	picture	silent	silent	0	0,2	800
AH02	stoel	picture	silent	stoel	0,2	1,1	1000
AH02	stoel	picture	silent	!	1,1	1,2049	1900
AH02	strijkplank	picture	aloud	aloud	0	0,3914	800
AH02	strijkplank	picture	aloud	strijkplank	0,3914	1,1	1191
AH02	strijkplank	picture	aloud	!	1,1	1,2087	1900
AH02	stuur	picture+word	silent	silent	0	0,2	800
AH02	stuur	picture+word	silent	stuur	0,2	1,1	1000
AH02	stuur	picture+word	silent	!	1,1	1,2086	1900
AH02	surfplank	picture+word	aloud	aloud	0	0,4153	800
AH02	surfplank	picture+word	aloud	surfplank	0,4153	1,0249	1215
AH02	surfplank	picture+word	aloud	!	1,0249	1,203	1825
AH02	t-shirt	picture+word	aloud	aloud	0	0,629	800
AH02	t-shirt	picture+word	aloud	t-shirt	0,629	1,1696	1429
AH02	t-shirt	picture+word	aloud	!	1,1696	1,2073	1970
AH02	tafel	picture+word	silent	silent	0	0,2	800
AH02	tafel	picture+word	silent	tafel	0,2	1,1	1000
AH02	tafel	picture+word	silent	!	1,1	1,1997	1900
AH02	ton	picture+word	silent	silent	0	0,2	800
AH02	ton	picture+word	silent	ton	0,2	1,1	1000
AH02	ton	picture+word	silent	!	1,1	1,2024	1900
AH02	trechter	picture	aloud	aloud	0	0,3471	800
AH02	trechter	picture	aloud	trechter	0,3471	0,9001	1147
AH02	trechter	picture	aloud	!	0,9001	1,1997	1700
AH02	tuinslang	picture	silent	silent	0	0,2	800
AH02	tuinslang	picture	silent	tuinslang	0,2	1,1	1000
AH02	tuinslang	picture	silent	!	1,1	1,2022	1900
AH02	tulp	picture+word	aloud	aloud	0	0,3678	800
AH02	tulp	picture+word	aloud	tulp	0,3678	0,778	1168
AH02	tulp	picture+word	aloud	!	0,778	1,2008	1578
AH02	ui	picture	silent	silent	0	0,2	800
AH02	ui	picture	silent	ui	0,2	1,1	1000
AH02	ui	picture	silent	!	1,1	1,2062	1900
AH02	veer	picture	aloud	aloud	0	0,4643	800
AH02	veer	picture	aloud	veer	0,4643	0,8028	1264
AH02	veer	picture	aloud	!	0,8028	1,2086	1603
AH02	vergrootglas	picture+word	aloud	aloud	0	0,3577	800
AH02	vergrootglas	picture+word	aloud	vergrootglas	0,3577	1,17	1158
AH02	vergrootglas	picture+word	aloud	!	1,17	1,2023	1970
AH02	verwarming	picture	aloud	aloud	0	0,3359	800
AH02	verwarming	picture	aloud	verwarming	0,3359	1,0059	1136
AH02	verwarming	picture	aloud	!	1,0059	1,2056	1806
AH02	vingerhoedje	picture	aloud	aloud	0	0,5358	800
AH02	vingerhoedje	picture	aloud	vingerhoedje	0,5358	1,1724	1336
AH02	vingerhoedje	picture	aloud	!	1,1724	1,2055	1972
AH02	viool	picture+word	aloud	aloud	0	0,4898	800
AH02	viool	picture+word	aloud	viool	0,4898	0,951	1290
AH02	viool	picture+word	aloud	!	0,951	1,208	1751
AH02	vlag	picture+word	silent	silent	0	0,2	800
AH02	vlag	picture+word	silent	vlag	0,2	1,1	1000
AH02	vlag	picture+word	silent	!	1,1	1,2026	1900
AH02	vlieger	picture	aloud	aloud	0	0,806	800
AH02	vlieger	picture	aloud	vlieger	0,806	1,1739	1606
AH02	vlieger	picture	aloud	!	1,1739	1,2078	1974
AH02	vuurtoren	picture+word	silent	silent	0	0,2	800
AH02	vuurtoren	picture+word	silent	vuurtoren	0,2	1,1	1000
AH02	vuurtoren	picture+word	silent	!	1,1	1,2082	1900
AH02	wandelstok	picture	silent	silent	0	0,2	800
AH02	wandelstok	picture	silent	wandelstok	0,2	1,1	1000
AH02	wandelstok	picture	silent	!	1,1	1,2017	1900
AH02	watermeloen	picture+word	aloud	aloud	0	0,423	800
AH02	watermeloen	picture+word	aloud	watermeloen	0,423	1,0764	1223
AH02	watermeloen	picture+word	aloud	!	1,0764	1,2057	1876
AH02	weegschaal	picture+word	silent	silent	0	0,2	800
AH02	weegschaal	picture+word	silent	weegschaal	0,2	1,1	1000
AH02	weegschaal	picture+word	silent	!	1,1	1,2058	1900
AH02	winkelwagen	picture	silent	silent	0	0,2	800
AH02	winkelwagen	picture	silent	winkelwagen	0,2	1,1	1000
AH02	winkelwagen	picture	silent	!	1,1	1,2001	1900
AH02	witlof	picture	aloud	aloud	0	0,8393	800
AH02	witlof	picture	aloud	witlof	0,8393	1,1751	1639
AH02	witlof	picture	aloud	PREI	1,1751	1,2044	1975
AH02	wolk	picture+word	silent	silent	0	0,2	800
AH02	wolk	picture+word	silent	wolk	0,2	1,1	1000
AH02	wolk	picture+word	silent	!	1,1	1,2096	1900
AH02	wortel	picture+word	silent	silent	0	0,2	800
AH02	wortel	picture+word	silent	wortel	0,2	1,1	1000
AH02	wortel	picture+word	silent	!	1,1	1,2059	1900
AH02	zaag	picture	aloud	aloud	0	0,3954	800
AH02	zaag	picture	aloud	zaag	0,3954	0,8749	1195
AH02	zaag	picture	aloud	!	0,8749	1,2045	1675
AH02	zaklamp	picture	aloud	aloud	0	0,3199	800
AH02	zaklamp	picture	aloud	zaklamp	0,3199	0,9328	1120
AH02	zaklamp	picture	aloud	!	0,9328	1,2079	1733
AH02	zandloper	picture+word	aloud	aloud	0	0,429	800
AH02	zandloper	picture+word	aloud	zandloper	0,429	1,1291	1229
AH02	zandloper	picture+word	aloud	!	1,1291	1,2013	1929
AH02	zebra	picture	aloud	aloud	0	0,4241	800
AH02	zebra	picture	aloud	zebra	0,4241	0,9453	1224
AH02	zebra	picture	aloud	!	0,9453	1,2065	1745
AH02	zeef	picture	silent	silent	0	0,2	800
AH02	zeef	picture	silent	zeef	0,2	1,1	1000
AH02	zeef	picture	silent	!	1,1	1,205	1900
AH03	aardappel	picture	silent	silent	0	0,2	800
AH03	aardappel	picture	silent	aardappel	0,2	1,1	1000
AH03	aardappel	picture	silent	!	1,1	1,2045	1900
AH03	aardbei	picture+word	aloud	aloud	0	0,3127	800
AH03	aardbei	picture+word	aloud	aardbei	0,3127	0,7915	1113
AH03	aardbei	picture+word	aloud	!	0,7915	1,2007	1592
AH03	anker	picture+word	silent	silent	0	0,2	800
AH03	anker	picture+word	silent	anker	0,2	1,1	1000
AH03	anker	picture+word	silent	!	1,1	1,2017	1900
AH03	asperges	picture+word	aloud	aloud	0	0,3459	800
AH03	asperges	picture+word	aloud	asperges	0,3459	0,9394	1146
AH03	asperges	picture+word	aloud	!	0,9394	1,2087	1739
AH03	bakje	picture+word	silent	silent	0	0,2	800
AH03	bakje	picture+word	silent	bakje	0,2	1,1	1000
AH03	bakje	picture+word	silent	!	1,1	1,2025	1900
AH03	ballon	picture	silent	silent	0	0,2	800
AH03	ballon	picture	silent	ballon	0,2	1,1	1000
AH03	ballon	picture	silent	!	1,1	1,2032	1900
AH03	banaan	picture+word	silent	silent	0	0,2	800
AH03	banaan	picture+word	silent	banaan	0,2	1,1	1000
AH03	banaan	picture+word	silent	!	1,1	1,2098	1900
AH03	band	picture	silent	silent	0	0,2	800
AH03	band	picture	silent	band	0,2	1,1	1000
AH03	band	picture	silent	!	1,1	1,1995	1900
AH03	bed	picture+word	silent	silent	0	0,2	800
AH03	bed	picture+word	silent	bed	0,2	1,1	1000
AH03	bed	picture+word	silent	!	1,1	1,2088	1900
AH03	beker	picture+word	aloud	aloud	0	0,3749	800
AH03	beker	picture+word	aloud	beker	0,3749	0,8533	1175
AH03	beker	picture+word	aloud	!	0,8533	1,2018	1653
AH03	bierflesje	picture	aloud	aloud	0	0,4374	800
AH03	bierflesje	picture	aloud	bierflesje	0,4374	0,9291	1237
AH03	bierflesje	picture	aloud	FLES	0,9291	1,1993	1729
AH03	bijl	picture	silent	silent	0	0,2	800
AH03	bijl	picture	silent	bijl	0,2	1,1	1000
AH03	bijl	picture	silent	!	1,1	1,2028	1900
AH03	bleekselderij	picture	silent	silent	0	0,2	800
AH03	bleekselderij	picture	silent	bleekselderij	0,2	1,1	1000
AH03	bleekselderij	picture	silent	!	1,1	1,202	1900
AH03	boom	picture+word	aloud	aloud	0	0,4164	800
AH03	boom	picture+word	aloud	boom	0,4164	0,7545	1216
AH03	boom	picture+word	aloud	!	0,7545	1,2019	1555
AH03	bord	picture+word	silent	silent	0	0,2	800
AH03	bord	picture+word	silent	bord	0,2	1,1	1000
AH03	bord	picture+word	silent	!	1,1	1,2085	1900
AH03	bril	picture+word	silent	silent	0	0,2	800
AH03	bril	picture+word	silent	bril	0,2	1,1	1000
AH03	bril	picture+word	silent	!	1,1	1,2055	1900
AH03	broccoli	picture+word	aloud	aloud	0	0,4898	800
AH03	broccoli	picture+word	aloud	broccoli	0,4898	0,9096	1290
AH03	broccoli	picture+word	aloud	!	0,9096	1,2023	1710
AH03	brood	picture+word	silent	silent	0	0,2	800
AH03	brood	picture+word	silent	brood	0,2	1,1	1000
AH03	brood	picture+word	silent	!	1,1	1,2017	1900
AH03	brug	picture	aloud	aloud	0	0,3592	800
AH03	brug	picture	aloud	brug	0,3592	0,7482	1159
AH03	brug	picture	aloud	!	0,7482	1,2075	1548
AH03	cadeau	picture	silent	silent	0	0,2	800
AH03	cadeau	picture	silent	cadeau	0,2	1,1	1000
AH03	cadeau	picture	silent	!	1,1	1,2043	1900
AH03	champagne	picture+word	silent	silent	0	0,2	800
AH03	champagne	picture+word	silent	champagne	0,2	1,1	1000
AH03	champagne	picture+word	silent	!	1,1	1,2025	1900
AH03	champignon	picture+word	silent	silent	0	0,2	800
AH03	champignon	picture+word	silent	champignon	0,2	1,1	1000
AH03	champignon	picture+word	silent	!	1,1	1,2086	1900
AH03	courgette	picture	aloud	aloud	0	0,4121	800
AH03	courgette	picture	aloud	courgette	0,4121	0,7622	1212
AH03	courgette	picture	aloud	!	0,7622	1,2092	1562
AH03	deegroller	picture+word	aloud	aloud	0	0,4613	800
AH03	deegroller	picture+word	aloud	deegroller	0,4613	1,0956	1261
AH03	deegroller	picture+word	aloud	!	1,0956	1,2068	1896
AH03	dolfijn	picture	aloud	aloud	0	0,3968	800
AH03	dolfijn	picture	aloud	dolfijn	0,3968	0,7833	1197
AH03	dolfijn	picture	aloud	HAI	0,7833	1,1997	1583
AH03	doos	picture	silent	silent	0	0,2	800
AH03	doos	picture	silent	doos	0,2	1,1	1000
AH03	doos	picture	silent	!	1,1	1,2026	1900
AH03	douche	picture+word	aloud	aloud	0	0,3898	800
AH03	douche	picture+word	aloud	douche	0,3898	0,742	1190
AH03	douche	picture+word	aloud	!	0,742	1,2061	1542
AH03	drumstel	picture	silent	silent	0	0,2	800
AH03	drumstel	picture	silent	drumstel	0,2	1,1	1000
AH03	drumstel	picture	silent	!	1,1	1,2049	1900
AH03	ductape	picture	silent	silent	0	0,2	800
AH03	ductape	picture	silent	ductape	0,2	1,1	1000
AH03	ductape	picture	silent	!	1,1	1,2014	1900
AH03	ei	picture+word	aloud	aloud	0	0,3563	800
AH03	ei	picture+word	aloud	ei	0,3563	0,6887	1156
AH03	ei	picture+word	aloud	!	0,6887	1,2003	1489
AH03	elleboog	picture+word	aloud	aloud	0	0,3668	800
AH03	elleboog	picture+word	aloud	elleboog	0,3668	0,9244	1167
AH03	elleboog	picture+word	aloud	!	0,9244	1,2049	1724
AH03	friet	picture	aloud	aloud	0	0,4939	800
AH03	friet	picture	aloud	friet	0,4939	0,96	1294
AH03	friet	picture	aloud	!	0,96	1,2049	1760
AH03	föhn	picture	silent	silent	0	0,2	800
AH03	föhn	picture	silent	föhn	0,2	1,1	1000
AH03	föhn	picture	silent	!	1,1	1,2062	1900
AH03	gember	picture+word	aloud	aloud	0	0,3664	800
AH03	gember	picture+word	aloud	gember	0,3664	0,8285	1166
AH03	gember	picture+word	aloud	!	0,8285	1,2063	1629
AH03	hamer	picture	silent	silent	0	0,2	800
AH03	hamer	picture	silent	hamer	0,2	1,1	1000
AH03	hamer	picture	silent	!	1,1	1,2052	1900
AH03	handboeien	picture+word	aloud	aloud	0	0,3634	800
AH03	handboeien	picture+word	aloud	handboeien	0,3634	0,9358	1163
AH03	handboeien	picture+word	aloud	!	0,9358	1,2089	1736
AH03	helikopter	picture	silent	silent	0	0,2	800
AH03	helikopter	picture	silent	helikopter	0,2	1,1	1000
AH03	helikopter	picture	silent	!	1,1	1,2061	1900
AH03	kaars	picture+word	silent	silent	0	0,2	800
AH03	kaars	picture+word	silent	kaars	0,2	1,1	1000
AH03	kaars	picture+word	silent	!	1,1	1,2026	1900
